ID_Cliente,Desercion,Genero,Genero_Codigo,Adulto_Mayor,Tiene_Pareja,Dependientes,Meses_Permanencia,Servicio_Telefonico,Lineas_Multiples,Tipo_Internet,Tipo_Internet_Codigo,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Tipo_Contrato_Codigo,Factura_Digital,Metodo_Pago,Metodo_Pago_Codigo,Cargos_Mensuales,Cargos_Totales,tiene_streaming,categoria_servicio,Perfil_Servicio,AnnualCharges,Estado_Cliente
8456-QDAVC,0,Male,1,0,0,0,19,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,78.7,1495.1,1,Internet con Streaming,Solo Streaming Tv,944.4000000000001,Leales
8457-XIGKN,0,Male,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,19.6,356.15,0,Sin Internet,Sin Internet,235.20000000000002,Leales
8461-EFQYM,0,Female,0,0,0,0,38,1,1,0,0,0,0,0,0,0,0,One year,1,1,Electronic check,0,24.25,914.4,0,Sin Internet,Sin Internet,291.0,Leales
8464-EETCQ,0,Male,1,0,0,0,57,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,18.8,1094.35,0,Sin Internet,Sin Internet,225.60000000000002,Leales
8465-SBRXP,0,Male,1,0,1,1,38,1,1,Fiber optic,2,0,0,1,1,1,0,Two year,2,1,Bank transfer (automatic),2,94.9,3616.25,1,Internet con Streaming,Solo Streaming Tv,1138.8000000000002,Leales
8466-PZBLH,0,Male,1,0,1,1,67,1,1,Fiber optic,2,1,0,0,1,1,1,Two year,2,0,Bank transfer (automatic),2,104.6,6885.75,1,Internet con Streaming,Ambos streaming,1255.1999999999998,Leales
8467-WYNSR,0,Male,1,0,0,0,22,1,0,DSL,1,1,0,0,1,0,0,Month-to-month,0,0,Mailed check,1,55.1,1253.15,0,Internet sin Streaming,Solo Internet,661.2,Leales
8468-EHYJA,0,Female,0,0,1,0,57,1,1,Fiber optic,2,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,99.65,5497.05,1,Internet con Streaming,Ambos streaming,1195.8000000000002,Leales
8468-FZTOE,0,Female,0,0,1,1,72,1,0,DSL,1,1,1,1,1,0,1,Two year,2,1,Electronic check,0,74.35,5237.4,1,Internet con Streaming,Solo Streaming Movie,892.1999999999999,Leales
8469-SNFFH,0,Male,1,0,1,0,70,1,1,DSL,1,1,1,1,1,1,0,One year,1,0,Bank transfer (automatic),2,79.4,5528.9,1,Internet con Streaming,Solo Streaming Tv,952.8000000000001,Leales
8473-VUVJN,1,Male,1,1,0,0,1,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,73.65,73.65,0,Internet sin Streaming,Solo Internet,883.8000000000001,Fuga
8474-UMLNT,0,Female,0,0,0,0,13,1,0,DSL,1,1,1,0,1,0,1,Month-to-month,0,0,Bank transfer (automatic),2,67.8,842.25,1,Internet con Streaming,Solo Streaming Movie,813.5999999999999,Leales
8480-PPONV,0,Male,1,0,1,1,62,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),2,115.55,7159.05,1,Internet con Streaming,Ambos streaming,1386.6,Leales
8481-YYXWG,1,Female,0,0,0,0,5,1,0,Fiber optic,2,0,1,0,1,0,1,Month-to-month,0,1,Electronic check,0,89.35,461.7,1,Internet con Streaming,Solo Streaming Movie,1072.1999999999998,Fuga
8485-GJCDN,1,Female,0,1,0,0,5,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,69.05,318.5,0,Internet sin Streaming,Solo Internet,828.5999999999999,Fuga
8486-AYEQH,0,Female,0,0,0,0,31,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,76.05,2227.8,0,Internet sin Streaming,Solo Internet,912.5999999999999,Leales
8490-BXHEO,0,Male,1,1,0,0,18,1,1,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,80.55,1411.65,0,Internet sin Streaming,Solo Internet,966.5999999999999,Leales
8495-LJDFO,0,Female,0,1,0,0,64,1,1,Fiber optic,2,1,0,1,1,1,1,Month-to-month,0,1,Bank transfer (automatic),2,108.95,7111.3,1,Internet con Streaming,Ambos streaming,1307.4,Leales
8495-PRWFH,0,Female,0,1,0,0,42,1,1,DSL,1,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,0,55.65,2421.75,0,Internet sin Streaming,Solo Internet,667.8,Leales
8496-DMZUK,0,Male,1,0,0,0,30,1,1,Fiber optic,2,1,1,1,0,0,0,One year,1,0,Bank transfer (automatic),2,90.4,2820.65,0,Internet sin Streaming,Solo Internet,1084.8000000000002,Leales
8496-EJAUI,1,Male,1,0,0,0,19,1,0,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,73.85,1424.5,0,Internet sin Streaming,Solo Internet,886.1999999999999,Fuga
8498-XXGWA,0,Female,0,0,1,0,65,1,0,DSL,1,1,0,1,0,0,0,Month-to-month,0,1,Mailed check,1,55.15,3673.15,0,Internet sin Streaming,Solo Internet,661.8,Leales
8499-BRXTD,0,Male,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.1,401.85,0,Sin Internet,Sin Internet,241.20000000000002,Leales
8510-AWCXC,1,Female,0,1,0,0,13,1,1,Fiber optic,2,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,100.8,1308.1,1,Internet con Streaming,Ambos streaming,1209.6,Fuga
8510-BBWMU,0,Female,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,19.75,806.95,0,Sin Internet,Sin Internet,237.0,Leales
8510-TMWYB,0,Female,0,0,1,1,54,1,1,DSL,1,0,1,1,0,0,0,Two year,2,1,Bank transfer (automatic),2,59.8,3246.45,0,Internet sin Streaming,Solo Internet,717.5999999999999,Leales
8512-WIWYV,0,Male,1,0,0,0,32,1,0,0,0,0,0,0,0,0,0,One year,1,0,Credit card (automatic),3,20.35,707.5,0,Sin Internet,Sin Internet,244.20000000000002,Leales
8513-OLYGY,0,Male,1,0,1,0,72,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),3,115.8,8332.15,1,Internet con Streaming,Ambos streaming,1389.6,Leales
8514-VZHEB,0,Male,1,0,1,1,59,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,19.5,1147.85,0,Sin Internet,Sin Internet,234.0,Leales
8515-OCTJS,1,Female,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,24.75,692.1,0,Sin Internet,Sin Internet,297.0,Fuga
8519-IMDHU,1,Male,1,1,1,0,15,1,1,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Bank transfer (automatic),2,85.6,1345.55,1,Internet con Streaming,Solo Streaming Movie,1027.1999999999998,Fuga
8519-QJGJD,1,Female,0,0,0,0,14,1,0,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,0,75.35,1025.95,0,Internet sin Streaming,Solo Internet,904.1999999999999,Fuga
8530-KXSOX,0,Male,1,0,1,0,68,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),2,25.25,1728.2,0,Sin Internet,Sin Internet,303.0,Leales
8532-UEFWH,0,Male,1,0,1,1,52,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,25.75,1345.85,0,Sin Internet,Sin Internet,309.0,Leales
8535-SFUTN,0,Male,1,0,0,0,61,1,1,Fiber optic,2,1,0,1,0,1,1,Month-to-month,0,1,Electronic check,0,106.45,6300.15,1,Internet con Streaming,Ambos streaming,1277.4,Leales
8540-ZQGEA,0,Female,0,0,1,0,54,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,20.05,1102.4,0,Sin Internet,Sin Internet,240.60000000000002,Leales
8541-QVFKM,0,Female,0,0,0,0,8,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,73.5,632.2,0,Internet sin Streaming,Solo Internet,882.0,Leales
8543-MSDMF,0,Male,1,0,0,0,3,1,0,DSL,1,1,0,1,0,1,1,Month-to-month,0,1,Electronic check,0,77.4,206.15,1,Internet con Streaming,Ambos streaming,928.8000000000001,Leales
8544-GOQSH,0,Female,0,0,0,0,14,1,0,Fiber optic,2,0,1,0,1,0,0,Month-to-month,0,1,Credit card (automatic),3,80.05,1112.3,0,Internet sin Streaming,Solo Internet,960.5999999999999,Leales
8544-JNBOX,0,Male,1,0,0,0,72,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Mailed check,1,20.8,1521.2,0,Sin Internet,Sin Internet,249.60000000000002,Leales
8547-NSBBO,0,Male,1,0,0,0,35,1,1,Fiber optic,2,1,1,1,1,0,0,Month-to-month,0,1,Mailed check,1,96.75,3403.4,0,Internet sin Streaming,Solo Internet,1161.0,Leales
8548-AWOFC,0,Male,1,0,1,0,66,1,1,DSL,1,0,0,0,1,0,1,Month-to-month,0,0,Electronic check,0,63.85,4264.6,1,Internet con Streaming,Solo Streaming Movie,766.2,Leales
8550-XSXUQ,0,Male,1,0,1,0,48,1,1,DSL,1,0,1,1,0,0,1,One year,1,1,Credit card (automatic),3,70.55,3420.5,1,Internet con Streaming,Solo Streaming Movie,846.5999999999999,Leales
8552-OBVRU,0,Female,0,1,1,1,48,1,0,Fiber optic,2,1,0,1,1,1,1,Month-to-month,0,1,Electronic check,0,104.5,5068.05,1,Internet con Streaming,Ambos streaming,1254.0,Leales
8559-CIZFV,1,Male,1,0,1,1,21,1,1,DSL,1,1,1,0,1,1,0,One year,1,0,Mailed check,1,77.5,1625.0,1,Internet con Streaming,Solo Streaming Tv,930.0,Fuga
8559-WNQZS,0,Male,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,20.45,20.45,0,Sin Internet,Sin Internet,245.39999999999998,Leales
8561-NMTBD,0,Female,0,0,1,1,67,1,1,Fiber optic,2,0,1,1,1,1,1,One year,1,1,Credit card (automatic),3,112.35,7388.45,1,Internet con Streaming,Ambos streaming,1348.1999999999998,Leales
8562-GHPPI,0,Female,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),3,19.8,19.8,0,Sin Internet,Sin Internet,237.60000000000002,Leales
8563-IIOXK,1,Male,1,0,1,1,7,1,0,DSL,1,1,0,0,0,0,0,One year,1,1,Electronic check,0,49.75,331.3,0,Internet sin Streaming,Solo Internet,597.0,Fuga
8563-OYMQY,0,Male,1,0,0,0,17,1,0,Fiber optic,2,0,1,1,0,0,1,Month-to-month,0,1,Credit card (automatic),3,90.95,1612.2,1,Internet con Streaming,Solo Streaming Movie,1091.4,Leales
8564-LDKFL,0,Male,1,0,1,0,40,1,1,Fiber optic,2,0,1,1,0,1,1,One year,1,1,Bank transfer (automatic),2,106.0,4178.65,1,Internet con Streaming,Ambos streaming,1272.0,Leales
8565-CLBZW,1,Male,1,0,0,0,24,1,1,Fiber optic,2,0,0,1,0,1,0,Month-to-month,0,1,Mailed check,1,89.85,2165.05,1,Internet con Streaming,Solo Streaming Tv,1078.1999999999998,Fuga
8565-HBFNN,0,Male,1,0,1,0,69,1,1,Fiber optic,2,1,1,1,1,0,1,One year,1,1,Credit card (automatic),3,107.2,7317.1,1,Internet con Streaming,Solo Streaming Movie,1286.4,Leales
8565-WUXZU,0,Male,1,1,1,0,72,1,0,Fiber optic,2,1,1,0,1,0,0,Two year,2,1,Credit card (automatic),3,84.8,6141.65,0,Internet sin Streaming,Solo Internet,1017.5999999999999,Leales
8566-YPRGL,0,Female,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,19.5,19.5,0,Sin Internet,Sin Internet,234.0,Leales
8570-KLJYJ,0,Female,0,0,0,0,36,1,1,DSL,1,1,0,0,0,0,0,One year,1,0,Mailed check,1,54.45,1893.5,0,Internet sin Streaming,Solo Internet,653.4000000000001,Leales
8571-ZCMCX,0,Female,0,0,1,1,47,0,0,DSL,1,1,1,1,0,1,1,Two year,2,1,Credit card (automatic),3,60.0,2768.65,1,Internet con Streaming,Ambos streaming,720.0,Leales
8573-CGOCC,0,Male,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),3,19.75,294.9,0,Sin Internet,Sin Internet,237.0,Leales
8573-JGCZW,0,Male,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,One year,1,1,Bank transfer (automatic),2,19.65,351.55,0,Sin Internet,Sin Internet,235.79999999999998,Leales
8577-QSOCG,0,Female,0,0,1,1,38,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Mailed check,1,20.2,746.05,0,Sin Internet,Sin Internet,242.39999999999998,Leales
8580-AECUZ,1,Male,1,1,0,0,1,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,0,79.1,79.1,1,Internet con Streaming,Solo Streaming Tv,949.1999999999999,Fuga
8580-QVLOC,1,Female,0,1,1,1,72,1,1,DSL,1,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),3,92.45,6440.25,1,Internet con Streaming,Ambos streaming,1109.4,Fuga
8582-KRHPJ,0,Male,1,0,0,0,50,0,0,DSL,1,1,1,0,0,0,0,Month-to-month,0,1,Mailed check,1,35.0,1782.4,0,Internet sin Streaming,Solo Internet,420.0,Leales
8584-KMVXD,0,Female,0,0,0,0,8,1,0,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,0,Electronic check,0,75.6,535.55,0,Internet sin Streaming,Solo Internet,907.1999999999999,Leales
8587-XYZSF,0,Male,1,0,0,0,67,1,0,DSL,1,0,0,0,1,0,0,Two year,2,0,Bank transfer (automatic),2,50.55,3260.1,0,Internet sin Streaming,Solo Internet,606.5999999999999,Leales
8590-OHDIW,0,Female,0,0,1,1,38,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.3,749.35,0,Sin Internet,Sin Internet,243.60000000000002,Leales
8590-YFFQO,0,Male,1,0,1,0,70,1,0,DSL,1,1,1,1,1,0,0,Two year,2,0,Credit card (automatic),3,64.95,4523.25,0,Internet sin Streaming,Solo Internet,779.4000000000001,Leales
8591-NXRCV,0,Female,0,0,0,0,41,1,1,DSL,1,1,0,1,1,0,1,Month-to-month,0,1,Bank transfer (automatic),2,74.65,3090.65,1,Internet con Streaming,Solo Streaming Movie,895.8000000000001,Leales
8591-TKMZH,0,Male,1,0,1,1,59,1,1,Fiber optic,2,1,1,0,1,1,1,Two year,2,1,Mailed check,1,111.1,6555.2,1,Internet con Streaming,Ambos streaming,1333.1999999999998,Leales
8592-PLTMQ,0,Female,0,0,0,0,64,1,1,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,24.7,1642.75,0,Sin Internet,Sin Internet,296.4,Leales
8593-WHYHV,1,Male,1,0,0,0,3,1,1,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,0,85.3,264.8,1,Internet con Streaming,Solo Streaming Movie,1023.5999999999999,Fuga
8595-SIZNC,0,Female,0,1,1,0,22,1,1,0,0,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),2,25.6,548.8,0,Sin Internet,Sin Internet,307.20000000000005,Leales
8597-CTXVJ,0,Male,1,0,0,1,70,1,1,DSL,1,1,1,0,1,0,0,One year,1,0,Bank transfer (automatic),2,64.95,4551.5,0,Internet sin Streaming,Solo Internet,779.4000000000001,Leales
8597-CWYHH,0,Male,1,0,0,0,43,1,1,Fiber optic,2,0,0,0,0,1,1,One year,1,0,Mailed check,1,94.35,3921.3,1,Internet con Streaming,Ambos streaming,1132.1999999999998,Leales
8601-QACRS,1,Female,0,0,0,0,5,1,1,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,50.6,249.95,0,Internet sin Streaming,Solo Internet,607.2,Fuga
8603-IJWDN,1,Male,1,0,0,0,1,1,1,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,0,86.6,86.6,1,Internet con Streaming,Solo Streaming Movie,1039.1999999999998,Fuga
8605-ITULD,0,Female,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,19.55,19.55,0,Sin Internet,Sin Internet,234.60000000000002,Leales
8606-CIQUL,0,Male,1,1,1,1,72,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),3,115.75,8399.15,1,Internet con Streaming,Ambos streaming,1389.0,Leales
8606-OEGQZ,0,Female,0,0,0,1,18,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,25.3,454.65,0,Sin Internet,Sin Internet,303.6,Leales
8608-OZTLB,0,Male,1,0,1,1,38,1,0,DSL,1,1,1,1,1,1,0,One year,1,0,Electronic check,0,74.05,2802.3,1,Internet con Streaming,Solo Streaming Tv,888.5999999999999,Leales
8610-WFCJF,1,Female,0,0,1,1,49,1,1,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,95.6,4783.5,1,Internet con Streaming,Ambos streaming,1147.1999999999998,Fuga
8610-ZIKJJ,0,Female,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.3,31.9,0,Sin Internet,Sin Internet,243.60000000000002,Leales
8612-GXIDD,0,Male,1,0,1,1,12,1,1,0,0,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),2,25.4,313.0,0,Sin Internet,Sin Internet,304.79999999999995,Leales
8614-VGMMV,1,Female,0,0,0,0,15,1,1,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,49.1,679.55,0,Internet sin Streaming,Solo Internet,589.2,Fuga
8617-ENBDS,0,Male,1,0,0,0,3,1,0,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Credit card (automatic),3,73.6,232.5,0,Internet sin Streaming,Solo Internet,883.1999999999999,Leales
8619-IJNDK,0,Female,0,0,1,1,71,1,0,DSL,1,1,1,1,1,0,0,Two year,2,0,Credit card (automatic),3,64.05,4492.9,0,Internet sin Streaming,Solo Internet,768.5999999999999,Leales
8620-RJPZN,0,Female,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,0,20.7,20.7,0,Sin Internet,Sin Internet,248.39999999999998,Leales
8621-MNIHH,1,Female,0,1,1,0,34,1,1,Fiber optic,2,0,1,1,0,0,1,Month-to-month,0,1,Electronic check,0,94.25,3217.55,1,Internet con Streaming,Solo Streaming Movie,1131.0,Fuga
8622-ZLFKO,0,Female,0,0,1,0,6,1,1,Fiber optic,2,0,1,0,0,0,1,Month-to-month,0,1,Electronic check,0,90.75,512.25,1,Internet con Streaming,Solo Streaming Movie,1089.0,Leales
8623-TMRBY,1,Male,1,1,1,1,51,1,1,Fiber optic,2,0,1,1,0,0,0,Month-to-month,0,1,Electronic check,0,84.2,4146.05,0,Internet sin Streaming,Solo Internet,1010.4000000000001,Fuga
8623-ULFNQ,0,Female,0,1,0,0,26,1,1,DSL,1,0,0,0,1,0,1,Month-to-month,0,1,Electronic check,0,66.05,1652.4,1,Internet con Streaming,Solo Streaming Movie,792.5999999999999,Leales
8624-GIOUT,1,Female,0,0,0,0,49,1,1,DSL,1,1,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,59.75,2934.3,0,Internet sin Streaming,Solo Internet,717.0,Fuga
8625-AZYZY,1,Male,1,0,1,0,24,1,1,Fiber optic,2,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,0,104.65,2542.45,1,Internet con Streaming,Ambos streaming,1255.8000000000002,Fuga
8626-PTQGE,0,Male,1,0,0,0,69,0,0,DSL,1,1,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),2,60.05,4176.7,1,Internet con Streaming,Ambos streaming,720.5999999999999,Leales
8626-XHBIE,0,Male,1,0,0,1,56,1,1,0,0,0,0,0,0,0,0,Two year,2,1,Mailed check,1,24.8,1424.2,0,Sin Internet,Sin Internet,297.6,Leales
8627-EHGIP,1,Male,1,0,0,0,44,0,0,DSL,1,0,1,1,0,1,1,One year,1,1,Mailed check,1,53.95,2375.4,1,Internet con Streaming,Ambos streaming,647.4000000000001,Fuga
8627-ZYGSZ,0,Male,1,0,1,0,47,1,1,Fiber optic,2,0,1,0,0,0,0,One year,1,1,Electronic check,0,78.9,3650.35,0,Internet sin Streaming,Solo Internet,946.8000000000001,Leales
8628-MFKAX,0,Female,0,1,1,0,72,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),3,116.75,8277.05,1,Internet con Streaming,Ambos streaming,1401.0,Leales
8630-FJLIB,0,Female,0,0,0,0,18,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,69.8,1221.65,0,Internet sin Streaming,Solo Internet,837.5999999999999,Leales
8630-QSGXK,0,Male,1,0,1,0,51,1,1,DSL,1,0,0,0,1,1,1,Two year,2,1,Bank transfer (automatic),2,75.2,3901.25,1,Internet con Streaming,Ambos streaming,902.4000000000001,Leales
8631-NBHFZ,1,Male,1,1,1,1,66,1,1,DSL,1,1,1,1,1,1,0,Two year,2,0,Credit card (automatic),3,79.4,5154.6,1,Internet con Streaming,Solo Streaming Tv,952.8000000000001,Fuga
8631-WUXGY,0,Female,0,0,0,1,46,1,0,Fiber optic,2,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,0,99.8,4391.25,1,Internet con Streaming,Ambos streaming,1197.6,Leales
8631-XVRZL,0,Male,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,20.15,163.7,0,Sin Internet,Sin Internet,241.79999999999998,Leales
8634-CILSZ,1,Male,1,0,0,0,69,1,1,Fiber optic,2,0,1,0,1,1,1,One year,1,1,Bank transfer (automatic),2,104.7,7220.35,1,Internet con Streaming,Ambos streaming,1256.4,Fuga
8634-MPHTR,1,Male,1,1,1,0,47,1,1,Fiber optic,2,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,0,100.05,4871.05,1,Internet con Streaming,Ambos streaming,1200.6,Fuga
8637-XJIVR,1,Female,0,0,0,0,12,1,1,Fiber optic,2,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,78.95,927.35,0,Internet sin Streaming,Solo Internet,947.4000000000001,Fuga
8639-NHQEI,0,Female,0,0,1,1,72,1,1,Fiber optic,2,1,1,0,0,1,0,Two year,2,1,Bank transfer (automatic),2,95.9,6954.15,1,Internet con Streaming,Solo Streaming Tv,1150.8000000000002,Leales
8640-SDGKB,1,Male,1,0,0,0,4,1,0,DSL,1,0,0,1,1,1,1,Month-to-month,0,1,Electronic check,0,74.4,299.7,1,Internet con Streaming,Ambos streaming,892.8000000000001,Fuga
8642-GVWRF,1,Female,0,0,1,0,2,1,0,Fiber optic,2,0,1,1,0,0,0,Month-to-month,0,0,Bank transfer (automatic),2,79.7,165.0,0,Internet sin Streaming,Solo Internet,956.4000000000001,Fuga
8644-XLFBW,1,Male,1,1,0,0,1,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,71.65,71.65,0,Internet sin Streaming,Solo Internet,859.8000000000001,Fuga
8644-XYTSV,0,Male,1,0,1,0,42,0,0,DSL,1,1,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,40.15,1626.05,1,Internet con Streaming,Solo Streaming Tv,481.79999999999995,Leales
8645-KOMJQ,0,Male,1,0,1,1,69,1,1,DSL,1,0,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),2,81.95,5601.4,1,Internet con Streaming,Ambos streaming,983.4000000000001,Leales
8645-KWHJO,0,Male,1,0,0,0,14,0,0,DSL,1,0,0,1,1,1,1,Month-to-month,0,1,Electronic check,0,55.0,771.95,1,Internet con Streaming,Ambos streaming,660.0,Leales
8646-JCOMS,0,Female,0,0,1,0,66,1,1,Fiber optic,2,0,1,1,1,0,0,One year,1,1,Bank transfer (automatic),2,90.55,6130.95,0,Internet sin Streaming,Solo Internet,1086.6,Leales
8647-SDTWQ,0,Male,1,0,1,1,57,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,74.3,4018.35,0,Internet sin Streaming,Solo Internet,891.5999999999999,Leales
8648-PFRMP,0,Female,0,1,0,0,14,0,0,DSL,1,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,46.35,672.7,1,Internet con Streaming,Ambos streaming,556.2,Leales
8649-VYTUC,0,Male,1,0,0,0,24,1,0,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,90.35,2238.5,1,Internet con Streaming,Ambos streaming,1084.1999999999998,Leales
8650-RHRKE,1,Male,1,0,0,0,4,0,0,DSL,1,0,0,1,0,0,0,Month-to-month,0,1,Electronic check,0,29.65,118.5,0,Internet sin Streaming,Solo Internet,355.79999999999995,Fuga
8651-ENBZX,1,Female,0,1,0,0,60,1,1,Fiber optic,2,0,0,1,1,1,1,One year,1,1,Electronic check,0,106.0,6441.4,1,Internet con Streaming,Ambos streaming,1272.0,Fuga
8652-YHIYU,0,Female,0,0,0,1,16,1,1,Fiber optic,2,0,0,0,1,0,0,One year,1,1,Credit card (automatic),3,79.5,1264.2,0,Internet sin Streaming,Solo Internet,954.0,Leales
8654-DHAOW,0,Female,0,0,0,0,2,1,1,DSL,1,0,1,0,0,0,0,Month-to-month,0,0,Mailed check,1,54.15,101.65,0,Internet sin Streaming,Solo Internet,649.8,Leales
8659-HDIYE,0,Female,0,1,0,0,64,1,1,DSL,1,0,1,1,1,0,1,Month-to-month,0,0,Credit card (automatic),3,74.65,4869.35,1,Internet con Streaming,Solo Streaming Movie,895.8000000000001,Leales
8659-IOOPU,0,Female,0,0,1,1,71,1,1,Fiber optic,2,1,0,1,1,0,1,Two year,2,0,Electronic check,0,100.45,7159.7,1,Internet con Streaming,Solo Streaming Movie,1205.4,Leales
8660-BUETV,0,Female,0,0,0,0,3,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,44.75,148.05,0,Internet sin Streaming,Solo Internet,537.0,Leales
8661-BOYNW,0,Female,0,0,1,0,72,1,1,DSL,1,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),3,84.4,6096.45,1,Internet con Streaming,Ambos streaming,1012.8000000000001,Leales
8663-UPDGF,0,Female,0,0,0,0,26,1,1,DSL,1,1,1,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,69.5,1800.05,1,Internet con Streaming,Solo Streaming Tv,834.0,Leales
8665-UTDHZ,1,Male,1,0,1,1,1,0,0,DSL,1,0,1,0,0,0,0,Month-to-month,0,0,Electronic check,0,30.2,30.2,0,Internet sin Streaming,Solo Internet,362.4,Fuga
8668-KNZTI,0,Male,1,0,0,0,52,1,0,DSL,1,1,0,1,0,0,0,One year,1,0,Electronic check,0,53.75,2790.65,0,Internet sin Streaming,Solo Internet,645.0,Leales
8670-ERCJH,0,Male,1,0,0,0,72,1,1,Fiber optic,2,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),2,113.4,8164.1,1,Internet con Streaming,Ambos streaming,1360.8000000000002,Leales
8670-MEFCP,0,Female,0,0,1,1,36,1,1,DSL,1,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),3,92.9,3379.25,1,Internet con Streaming,Ambos streaming,1114.8000000000002,Leales
